elapsed_seconds,elapsed_days,earth_ssb_error_km,earth_heliocentric_error_km,saturn_ssb_error_km,saturn_heliocentric_error_km
91800,1.0625,5.50711983567738e-05,5.37321753128611e-05,0.00269602658584137,0.00269474229517026
184500,2.13541666666667,0.00023059235974167,0.000224645138081906,0.0080053428100291,0.00800994430171548
276300,3.19791666666667,0.000538492800594786,0.000524149094537838,0.0244179861670221,0.0244307984346396
368100,4.26041666666667,0.00099762265478278,0.000970871470047721,0.0254030480100221,0.0254006801245536
460800,5.33333333333333,0.00163353515365025,0.00159061183874816,0.0549823065087435,0.055020674593654
553500,6.40625,0.00245807161413428,0.0023965700594199,0.0959214801713599,0.095944021081185
645300,7.46875,0.00347093460224148,0.00339064183687122,0.134424242983302,0.134451817385933
737100,8.53125,0.00467845513673877,0.00458172367011832,0.148838620581175,0.148833507075276
829800,9.60416666666667,0.00607637261410208,0.00596877454868614,0.211227649461844,0.211178145696582
921600,10.6666666666667,0.00760027043829046,0.00749126705873034,0.169263745873433,0.169176234727849
1014300,11.7395833333333,0.00922232036561984,0.00912509297330589,0.294655122289702,0.294536665175267
1106100,12.8020833333333,0.0108426013077061,0.0107732605088479,0.2633709936005,0.263142544973078
1198800,13.875,0.0124245815015998,0.0124019553143017,0.286214416937089,0.285925572072601
1290600,14.9375,0.013879741420221,0.0139224484751333,0.233522687208049,0.233193780775619
1383300,16.0104166666667,0.0151940586205458,0.0153210214269075,0.241306302129871,0.241013375201467
1475100,17.0729166666667,0.0163167169656302,0.0165425662370481,0.0964244128870559,0.0961697926194368
1567800,18.1458333333333,0.0172574685422511,0.0175944323285027,0.249316658984698,0.249201868949609
1659600,19.2083333333333,0.017998168629575,0.0184504684667516,0.193241350346216,0.193637528089151
1752300,20.28125,0.0185625590633803,0.0191293159147711,0.224569509909958,0.225185125672108
1844100,21.34375,0.0189527598636498,0.0196222883828594,0.213683074274436,0.214261021498667
1935900,22.40625,0.01919684136655,0.0199490775914119,0.347517273301984,0.348096287686556
2028600,23.4791666666667,0.0193196085987544,0.0201245924868441,0.256514873727536,0.256663539764168
2120400,24.5416666666667,0.0193474175423526,0.0201635217759779,0.438584078503165,0.438924313805277
2213100,25.6145833333333,0.0193127894275096,0.020088199265349,0.538509403597369,0.538334960414651
2304900,26.6770833333333,0.0192514863276621,0.0199257126223386,0.564548472503352,0.564016432360321
2397600,27.75,0.0192026358485255,0.0197055311758783,0.426581553803059,0.425732805485877
2490300,28.8229166666667,0.0192145738745951,0.0194724043453736,0.621271108614116,0.620167856838667
2582100,29.8854166666667,0.0193431087542992,0.0192873748184179,0.417365709621041,0.416045758366613
2674800,30.9583333333333,0.0196580126244418,0.0192258252470835,0.576962957774222,0.575527758767229
2766600,32.0208333333333,0.02022451166686,0.0193855124961246,0.499279479173432,0.498102628258788
2859300,33.09375,0.0211182591788184,0.0198743281291704,0.481707245826329,0.481260144780931
