elapsed_seconds,elapsed_days,earth_ssb_error_km,earth_heliocentric_error_km,saturn_ssb_error_km,saturn_heliocentric_error_km
91800,1.0625,0.00303161139471758,0.00303170222594935,5.45915033569285e-07,7.74449312771577e-07
184500,2.13541666666667,0.0119949611158883,0.011995504645657,3.28684375435456e-07,1.07290013618451e-06
276300,3.19791666666667,0.0262681212063212,0.0262696464872758,2.69108980530378e-06,8.50121354808601e-07
369000,4.27083333333333,0.0451453714059304,0.0451485651734172,2.47248890387318e-06,2.02154481954092e-06
460800,5.33333333333333,0.0664450160869458,0.0664505219816832,3.68896807525917e-06,3.05053686513667e-06
552600,6.39583333333333,0.0877402267968163,0.0877487162054376,4.2444674440219e-06,5.20483535286324e-06
645300,7.46875,0.106202970353209,0.106215078373769,6.50131861443114e-06,6.5296207750448e-06
737100,8.53125,0.118711063714908,0.118727248649937,8.33861759650793e-06,8.47356154238316e-06
829800,9.60416666666667,0.123662164291728,0.123682851236015,1.00927864299777e-05,1.12465453141699e-05
921600,10.6666666666667,0.120619583356445,0.120644720130638,1.2650925729073e-05,1.34947060342199e-05
1013400,11.7291666666667,0.111023284487263,0.111052197907875,1.45341868150331e-05,1.6714720195787e-05
1106100,12.8020833333333,0.0976022965807618,0.0976330180947818,1.74557345701089e-05,1.96158484302319e-05
1197900,13.8645833333333,0.0844447473709755,0.0844730314693721,2.01776355581843e-05,2.34744257914605e-05
1290600,14.9375,0.074935406520371,0.0749546861807095,2.37573416555676e-05,2.65149110957595e-05
1382400,16,0.0709146790416265,0.0709194778266557,2.77596586790731e-05,3.01199683898213e-05
1474200,17.0625,0.0713045147002475,0.0712940011890571,3.20845857701931e-05,3.34419747504682e-05
1566900,18.1354166666667,0.0743336296090418,0.0743111084516377,3.70894930934953e-05,3.68689225732929e-05
1658700,19.1979166666667,0.0793436942230531,0.0793140740525588,4.23780939666205e-05,4.04723380129404e-05
1751400,20.2708333333333,0.0875552021531643,0.0875224683317414,4.96065649603426e-05,4.27481885966857e-05
1843200,21.3333333333333,0.101071344014967,0.101037064558864,5.42470360223101e-05,4.79823291457953e-05
1935000,22.3958333333333,0.122549985181448,0.122512577275225,6.08279257868345e-05,5.18011235814872e-05
2027700,23.46875,0.15458320419204,0.154539050750869,6.76459000139424e-05,5.58405971309493e-05
2119500,24.53125,0.197915606890406,0.197861028579404,7.26949978124171e-05,6.23090031005162e-05
2212200,25.6041666666667,0.253612572581711,0.25354456743611,7.94591708588398e-05,6.74293744191881e-05
2304000,26.6666666666667,0.319568430544446,0.319485271232947,8.66052735685947e-05,7.24856146977583e-05
2396700,27.7395833333333,0.394896633925602,0.394797076068004,9.34878498791552e-05,7.83271082643381e-05
2488500,28.8020833333333,0.475158672762539,0.475042294628562,0.000101509171937083,8.35290364201552e-05
2581200,29.875,0.558549274701637,0.558415639154118,0.000109827807315416,8.89285577834497e-05
2673000,30.9375,0.640313807987924,0.640163027448919,0.000116098766526571,9.70617317383004e-05
2764800,32,0.718910305030083,0.718742513680742,0.000125223332808895,0.000102410899402771
2857500,33.0729166666667,0.793936770297993,0.793752104498186,0.000133368282903329,0.000109546050787238
2949300,34.1354166666667,0.864363268525179,0.864162365547128,0.000142729652568866,0.000115912511065583
3042000,35.2083333333333,0.933586596592939,0.933369953731073,0.000152357259787128,0.000122795210924485
3133800,36.2708333333333,1.00349140373383,1.00325984725926,0.0001614524330066,0.000130247879380812
3226500,37.34375,1.07930074176804,1.07905478537347,0.000171598037902356,0.000137359697112642
3318300,38.40625,1.16302637099674,1.16276654286673,0.000182451274798088,0.000144087199516211
3410100,39.46875,1.25762656304353,1.25735291810282,0.000192793586706006,0.000152013077468221
3502800,40.5416666666667,1.36466616634942,1.36437813492531,0.000202642463694565,0.000160991548980574
3594600,41.6041666666667,1.48064688162965,1.48034382523121,0.000213259709496618,0.000169443487488627
3687300,42.6770833333333,1.60489322743515,1.60457392591735,0.000223704896994866,0.000178600548175107
3779100,43.7395833333333,1.73131911290744,1.73098261420871,0.00023547740595095,0.00018690978975106
3871800,44.8125,1.85873412028404,1.85837921138132,0.000248073343682,0.000195164824924268
3963600,45.875,1.981795225636,1.98142128399109,0.000259771770031746,0.000204316897167874
4055400,46.9375,2.10013092824732,2.09973741882868,0.000272405810231174,0.000213301585698661
4148100,48.0104166666667,2.21467605647313,2.21426260647872,0.000284483782953005,0.000223364898583989
4239900,49.0729166666667,2.32452586867846,2.32409282103872,0.000297070213182421,0.000233148424963383
4332600,50.1458333333333,2.4344550170212,2.43400263696814,0.000311247820291202,0.000242050693696326
4424400,51.2083333333333,2.54579992810004,2.54532909989139,0.000324125023588451,0.00025280738878447
4516200,52.2708333333333,2.66343142128768,2.66294296576931,0.000338204585279527,0.000262658779624544
4608900,53.34375,2.79222728680013,2.79172180329669,0.000352101400389591,0.000273409930610452
4700700,54.40625,2.93244572102597,2.93192401008901,0.000366000046088067,0.000284494317615207
4793400,55.4791666666667,3.08827491007336,3.08773727715957,0.000381136690561642,0.000294732146466181
4885200,56.5416666666667,3.25648850017916,3.25593491496285,0.000396062786539825,0.000305801945504012
4977000,57.6041666666667,3.43673634794519,3.43616641512401,0.000410880190149212,0.000317130173120719
5069700,58.6770833333333,3.62784909773413,3.62726206539939,0.000424351860821484,0.000330558928908015
5161500,59.7395833333333,3.82233884539003,3.82173391067085,0.000439960919623792,0.000342332017768039
5255100,60.8229166666667,4.02214516713356,4.02152088804378,0.000457671576836205,0.000352922394956349
5347800,61.8958333333333,4.21848335472143,4.21783912686566,0.00047413330376693,0.000364914738939143
5439600,62.9583333333333,4.40979661900769,4.40913226387617,0.00048938501725961,0.000378074051640312
5532300,64.03125,4.59995936749222,4.59927460363793,0.000506531802382172,0.000390369603589405
5624100,65.09375,4.78709476968404,4.78638999635154,0.000523838814577273,0.000402539492648069
5715900,66.15625,4.97617038543997,4.97544616849655,0.000540240345119938,0.000416408031381085
5808600,67.2291666666667,5.17286838548491,5.17212543430131,0.000559085139636598,0.000428320774507773
5900400,68.2916666666667,5.37691471876473,5.3761540326313,0.000576993624583588,0.000441449897431079
5993100,69.3645833333333,5.59486267778553,5.59408466744161,0.000595061062481425,0.000455354238415386
6084900,70.4270833333333,5.82341548051169,5.82262081409523,0.000613693077770099,0.000468610679267233
6177600,71.5,6.06623028748979,6.06541869200938,0.000633116157696878,0.000482009591832475
6269400,72.5625,6.3162673876727,6.31543875354511,0.000652075446797679,0.000495849417794894
6362100,73.6354166666667,6.57509825316152,6.57425173429183,0.000670813065029181,0.000510652610844745
6453900,74.6979166666667,6.83413782734714,6.83327281915836,0.000690442992949526,0.000524933413983237
6545700,75.7604166666667,7.09274708615226,7.09186289431494,0.000709874104537876,0.000540042735771945
6638400,76.8333333333333,7.35122879922669,7.35032487228389,0.000730340477191666,0.000554700408033163
6730200,77.8958333333333,7.60365032552278,7.60272667608355,0.0007503477547,0.000569955377594102
6822900,78.96875,7.85546937036769,7.85452601930669,0.000771108977815792,0.000585014968058043
6914700,80.03125,8.10361577993467,8.10265356509029,0.000792693877380753,0.000599824226977851
7006500,81.09375,8.35337000203423,8.35239000597591,0.000813897398389555,0.000615248607289227
7099200,82.1666666666667,8.61065239069065,8.60965579938441,0.000835824236817143,0.000630907479096756
7191900,83.2395833333333,8.87652396993462,8.87551217183177,0.000858201152884328,0.00064670577680705
7283700,84.3020833333333,9.15112458572183,9.15009911471129,0.000878720431288192,0.00066436138158856
7375500,85.3645833333333,9.43869528047459,9.43765729997238,0.000901873513512632,0.000679853539629806
7468200,86.4375,9.74250955723927,9.74145972066904,0.000923488153159243,0.000697637413449824
7560000,87.5,10.0553922562919,10.0543310550169,0.000946215342276884,0.000714611935680285
7652700,88.5729166666667,10.3808661781177,10.3797935043343,0.000969393380004379,0.000731923936063788
7744500,89.6354166666667,10.7092529493557,10.7081686410345,0.000993758249848388,0.000748052823613272
7837200,90.7083333333333,11.0435151395091,11.0424187330301,0.0010184784803108,0.000764744359183606
7929000,91.7708333333333,11.374390949818,11.3732823876628,0.00104316139585107,0.000781308965841908
8021700,92.84375,11.7068366459262,11.7057158323637,0.00106812584397633,0.000798787470391632
8113500,93.90625,12.0344701304216,12.0333376802591,0.00109196228146049,0.000817396915820012
8205300,94.96875,12.3621511181627,12.3610079797091,0.00111641721413089,0.000835670250214556
8298000,96.0416666666667,12.6959510849516,12.6947985698973,0.0011416539815676,0.000854146109116514
8389800,97.1041666666667,13.0327895673058,13.031629389462,0.00116686861030329,0.000872644395670891
8482500,98.1770833333333,13.3825462053248,13.3813799649163,0.00119263725471538,0.000891592621105606
8574300,99.2395833333333,13.7408091001415,13.7396384528438,0.00121770498516231,0.00091139518337375
8667000,100.3125,14.1156657275461,14.1144918893182,0.00124501155629597,0.000929825798535093
8758800,101.375,14.499377340595,14.4982011800207,0.00127171776500251,0.000948819708443286
8850600,102.4375,14.8936984070256,14.8925203677897,0.00129775395108827,0.00096902684132285
8943300,103.510416666667,15.2998003634061,15.2986205270178,0.00132531252703164,0.000988461476127763
9035100,104.572916666667,15.7065257177528,15.7053440048439,0.00135308359800788,0.00100790505575659
9127800,105.645833333333,16.1186701839676,16.1174864559131,0.00138043699724545,0.00102859829499053
9219600,106.708333333333,16.5257552619641,16.524569579013,0.0014083847479022,0.00104846779087386
9312300,107.78125,16.9343298885197,16.9331426006019,0.00143599605798919,0.00106985903970103
9404100,108.84375,17.3363260147637,17.3351379436608,0.00146427858894327,0.00109067228400577
9495900,109.90625,17.7368741265195,17.7356865160839,0.0014935260543483,0.00111071535188399
9588600,110.979166666667,18.1421550596702,18.1409696697798,0.00152251671205041,0.00113233838518698
9680400,112.041666666667,18.5472569108947,18.5460757551084,0.0015531969497026,0.00115202100242704
9773100,113.114583333333,18.9632883470867,18.9621137081781,0.001582291951304,0.00117446210278579
9864900,114.177083333333,19.3848586084547,19.3836926036404,0.00161108459135051,0.00119730649694778
9957600,115.25,19.8219487590335,19.8207934356046,0.00164095615950266,0.00121977711611728
10049400,116.3125,20.2663916918526,20.2652484908742,0.0016720081046855,0.0012410860096319
10141200,117.375,20.7212372334354,20.7201072421995,0.00170286123722489,0.00126304034057445
10233900,118.447916666667,21.188699020189,21.1875830809551,0.00173401889066295,0.00128595371635891
10325700,119.510416666667,21.6566153345358,21.6555137716668,0.00176684361998385,0.00130693445052451
10418400,120.583333333333,22.1310124758063,22.1299257844986,0.00179820719966948,0.00133038126086083
10510200,121.645833333333,22.6002363593711,22.5991649655819,0.00183084685099758,0.00135246403482614
10602000,122.708333333333,23.0676497970942,23.0665945842827,0.00186287654124284,0.00137580775923699
10694700,123.78125,23.538006230117,23.5369687832009,0.00189563393210109,0.00139937640084209
10786500,124.84375,24.0037497351053,24.0027317872335,0.00192797527721143,0.00142321510488101
10879200,125.916666666667,24.4766567065983,24.4756607472101,0.00196118823192452,0.0014472351585816
10971000,126.979166666667,24.9506355410801,24.9496639515645,0.00199419586448865,0.00147137881964451
