elapsed_seconds,elapsed_days,earth_ssb_error_km,earth_heliocentric_error_km,saturn_ssb_error_km,saturn_heliocentric_error_km
92700,1.07291666666667,0.00348576178806813,0.00348591270411042,1.62862110157792e-06,1.88518618304205e-06
185400,2.14583333333333,0.014167295964429,0.0141680315871253,4.63586019330035e-06,5.880001637757e-06
277200,3.20833333333333,0.0318540567034135,0.0318559107872733,7.96479557129422e-06,1.01945156209842e-05
369900,4.28125,0.0561043265304465,0.0561079267480059,1.31316397538732e-05,1.70219161328498e-05
461700,5.34375,0.084646709541778,0.0846526735708222,2.04336551292692e-05,2.66720839426877e-05
553500,6.40625,0.115002851159785,0.115011731229905,2.94090665954108e-05,3.82497638526808e-05
646200,7.47916666666667,0.144282338201493,0.144294710645274,4.1346081616777e-05,5.36048882590674e-05
738000,8.54166666666667,0.168885803647128,0.168902116134841,5.40572360127569e-05,6.98793900207734e-05
830700,9.61458333333333,0.187047327401532,0.187068006787114,6.81684279478557e-05,8.78308622839333e-05
922500,10.6770833333333,0.197491081792826,0.197516391321006,8.4490294627072e-05,0.000108668652095214
1014300,11.7395833333333,0.200960510547261,0.200990645684548,0.000101594773079993,0.000130772305459587
1107000,12.8125,0.199225471246807,0.199260693275764,0.000121831584190975,0.00015651728894786
1198800,13.875,0.195054551451219,0.195095056732656,0.000144186756329712,0.000184887013874236
1291500,14.9479166666667,0.191657373664922,0.191703684755239,0.000168801317977308,0.000215841318204333
1383300,16.0104166666667,0.192433611839462,0.192486309059309,0.000194239347981419,0.000248025022129819
1476000,17.0833333333333,0.2001827052243,0.200242533838958,0.000221278057851664,0.00028249048478635
1567800,18.1458333333333,0.215997704772565,0.216065145120297,0.000249116476293559,0.000318135850052461
1659600,19.2083333333333,0.239105338205181,0.239180903002557,0.000279418125376367,0.000356484131462888
1752300,20.28125,0.267280290556662,0.267364508367244,0.000312215800992944,0.000398215592054275
1844100,21.34375,0.29662898230067,0.296722100974184,0.000346224467174457,0.000441552821442725
1936800,22.4166666666667,0.324397478984559,0.324499669015525,0.000382750525615588,0.0004874604001223
2028600,23.4791666666667,0.347446809068544,0.347557560678439,0.000418682184706377,0.0005335268323556
2121300,24.5520833333333,0.364679308401749,0.364797657307512,0.000457752119808664,0.000583078044705815
2213100,25.6145833333333,0.375455719344451,0.375579676803596,0.000499178184956576,0.000635457776581992
2304900,26.6770833333333,0.380795185717348,0.380921969236115,0.000542700516015372,0.00069019640659982
2397600,27.75,0.382297877228439,0.382423811510816,0.000586509590607919,0.000745757671377488
2489400,28.8125,0.381808550824682,0.381929581579506,0.000632204776514649,0.00080349373692589
2582100,29.8854166666667,0.380951137698803,0.381063425621631,0.000680497508968696,0.000864270097031007
2673900,30.9479166666667,0.380810062396675,0.380911133143268,0.000729765469328808,0.000926580775950731
2765700,32.0104166666667,0.381989469435052,0.382078478049994,0.000780086024554297,0.000990333507022524
2858400,33.0833333333333,0.385061171868388,0.385138947898752,0.000832856501066402,0.0010571206618906
2950200,34.1458333333333,0.390752238947321,0.390820988742095,0.000887139787576772,0.00112574081401224
3042900,35.21875,0.40026214790413,0.400324104707973,0.000942632517567266,0.00119618747201971
3134700,36.28125,0.414480361510153,0.414536921923192,0.000999349963988089,0.00126806895035822
3227400,37.3541666666667,0.434394275640968,0.434444812295301,0.00105960017746706,0.00134410641207357
3319200,38.4166666666667,0.459750008008648,0.459791880179063,0.0011204643160613,0.00142086971424343
3411000,39.4791666666667,0.490314329857568,0.490343168341237,0.00118309832109094,0.00150013095189726
3503700,40.5520833333333,0.525607289941386,0.525617823886271,0.00124768775226568,0.00158172396866343
3595500,41.6145833333333,0.563667246403294,0.563654908557986,0.00131318167740719,0.00166428763362086
3688200,42.6875,0.603530732245301,0.603491717619464,0.00138155926337313,0.00175032168331131
3780000,43.75,0.642487022307393,0.642419594849011,0.00145039244188585,0.00183712920207202
3872700,44.8229166666667,0.679439969286565,0.679343393444679,0.00152223540220538,0.00192774276287105
3964500,45.8854166666667,0.712372645853026,0.712248170705214,0.00159585503330201,0.00202049243565309
4056300,46.9479166666667,0.741266405714327,0.741116072885902,0.00167037705692793,0.00211413809369078
4149000,48.0208333333333,0.767044618314945,0.766871102936065,0.00174813321289299,0.0022119845120156
4240800,49.0833333333333,0.790944699279227,0.790751687050408,0.00182682862023741,0.00231073989126456
4333500,50.15625,0.816001789450083,0.815792704773174,0.00190651599892508,0.0024116068335832
4425300,51.21875,0.844651343335149,0.844429574356715,0.00198965208709133,0.0025157042818134
4518000,52.2916666666667,0.880316534576141,0.880084341114787,0.00207415810638254,0.00262212638084662
4609800,53.3541666666667,0.924552571136349,0.924310983746367,0.00215917661296569,0.00272913296882862
4702500,54.4270833333333,0.979519679023037,0.979268037712358,0.00224612040959998,0.00283852226187988
4794300,55.4895833333333,1.04421117206721,1.04394782138249,0.00233564054075139,0.0029511724335716
4886100,56.5520833333333,1.11791286920707,1.11763482682928,0.00242668651345588,0.00306542888056807
4978800,57.625,1.1991490163293,1.19885296465916,0.00252020648809019,0.00318327838353729
5070600,58.6875,1.28329533892488,1.28297861507846,0.0026133740583969,0.00330058850566453
5163300,59.7604166666667,1.36869220728423,1.36835205778842,0.00270963553184694,0.0034216683251313
5255100,60.8229166666667,1.45079104207282,1.45042595202063,0.00280673890084458,0.00354419306732349
5346900,61.8854166666667,1.52849053255604,1.52809975183102,0.00290558157496887,0.00366878815822806
5439600,62.9583333333333,1.60188718400328,1.60147096148735,0.00300680303664016,0.00379665789405372
5531400,64.0208333333333,1.6704826327471,1.67004249097595,0.00310874765144094,0.00392553703962433
5624100,65.09375,1.73796100754031,1.73749861344958,0.00321376499696287,0.00405820568100058
5715900,66.15625,1.80624609133559,1.80576389429054,0.00331981000800443,0.00419246522976601
5808600,67.2291666666667,1.88018278986163,1.87968294733359,0.00342786686959099,0.00432935778760786
5900400,68.2916666666667,1.96123786612533,1.96072222873759,0.00353757339795669,0.0044680585297057
5992200,69.3541666666667,2.05175766807144,2.05122679150985,0.00364795369773593,0.00460784647094076
6084900,70.4270833333333,2.15283319654849,2.15228671221481,0.00376154006353378,0.00475165711102975
6176700,71.4895833333333,2.26097549209745,2.2604120810717,0.00387686786125457,0.00489744226332325
6269400,72.5625,2.37552682431968,2.37494431689295,0.00399456907366716,0.00504610910302576
6361200,73.625,2.49091607011033,2.49031235285567,0.00411191048971456,0.00519443210943804
6453000,74.6875,2.60498376874155,2.60435663847291,0.00423087762140681,0.00534498831834444
6545700,75.7604166666667,2.71618690956084,2.71553452072963,0.00435258176473238,0.00549886218271333
6637500,76.8229166666667,2.82083254472535,2.82015436835298,0.00447666188241245,0.00565517686311172
6730200,77.8958333333333,2.92073696754452,2.92003289116566,0.00460328876428388,0.00581491545414257
6822000,78.9583333333333,3.01504074613587,3.01431213105089,0.00473022715001192,0.00597512056776977
6913800,80.0208333333333,3.10694037865025,3.10618913826339,0.0048583436301509,0.00613662626687287
7006500,81.09375,3.20034778542773,3.19957653594532,0.004988878351798,0.00630137300993869
7098300,82.15625,3.29680507976468,3.29601713331612,0.00512054774198261,0.00646723399388664
7191000,83.2291666666667,3.40139812435685,3.40059638835503,0.00525445567948815,0.00663617833678181
7282800,84.2916666666667,3.51449398043652,3.51368121937117,0.00539072559269744,0.00680748748655742
7375500,85.3645833333333,3.63950310038355,3.6386809922497,0.00552879845613977,0.00698131538213646
7467300,86.4270833333333,3.77368676143695,3.77285605375085,0.00566642872054987,0.00715443392056593
7559100,87.4895833333333,3.91644157572225,3.9156018718371,0.00580596552580265,0.00733032877290486
7651800,88.5625,4.0663576546165,4.06550757637141,0.00594969134541957,0.00751067410989873
7743600,89.625,4.21707758787405,4.2162155844707,0.00609290093381628,0.00769084487908403
7836300,90.6979166666667,4.36825054171823,4.36737478460204,0.00623989027295406,0.00787557465130283
7928100,91.7604166666667,4.51455080311245,4.51366019453878,0.00638758039815811,0.00806093044976682
8019900,92.8229166666667,4.6564502790763,4.65554452005643,0.00653637782170129,0.00824796607334522
8112600,93.8958333333333,4.79584869240266,4.79492835167457,0.00668767009306002,0.00843837883862564
8204400,94.9583333333333,4.93206189635734,4.93112889790866,0.00684026637315741,0.00863008407698239
8297100,96.03125,5.07084310337936,5.06989990367508,0.00699682816341317,0.00882664854333064
8388900,97.09375,5.21290929391341,5.21195907621307,0.00715264889036504,0.00902268952679738
8480700,98.15625,5.36262416558215,5.36166983695433,0.00731069610350652,0.00922113891295747
8573400,99.2291666666667,5.52364487381272,5.52268889354758,0.00747170065833377,0.00942351491298893
8665200,100.291666666667,5.69349587831276,5.69253974270575,0.00763212569596434,0.00962557555775291
8757900,101.364583333333,5.87463758043397,5.87368174100043,0.00779649451312621,0.00983215511548628
8849700,102.427083333333,6.06139593266311,6.06043982664705,0.00796037580742546,0.0100383941769325
8942400,103.5,6.25439020337837,6.25343255374135,0.00812989776243376,0.0102510275042266
9034200,104.5625,6.44659904266458,6.44563818025655,0.00829764431729081,0.0104620456430904
9126000,105.625,6.63694029949085,6.63597467905997,0.00846655318075584,0.0106746765092729
9218700,106.697916666667,6.8250660956963,6.82409460039432,0.00864002558218219,0.0108924988048977
9310500,107.760416666667,7.00628916712307,7.00531160039302,0.00881234028515928,0.0111093675369259
9403200,108.833333333333,7.1844129274922,7.18342998407347,0.00898921743836627,0.0113319278884587
9495000,109.895833333333,7.35745666811343,7.35647024452258,0.0091657527111233,0.0115539733765664
9586800,110.958333333333,7.52961910147852,7.52863196399563,0.00934474646416386,0.011779329659624
9679500,112.03125,7.70564615910232,7.7046617348826,0.00952533885698485,0.0120068203412886
9771300,113.09375,7.88519739844549,7.8842193533643,0.00970727362627579,0.0122358441793729
9864000,114.166666666667,8.07435251771066,8.07338436779551,0.00989160415735247,0.012468269859507
9955800,115.229166666667,8.27088688861573,8.2699312684148,0.0100778996301928,0.0127027033756992
10047600,116.291666666667,8.47663273891982,8.47569138782746,0.0102642350658443,0.012937706657731
10140300,117.364583333333,8.69232229032669,8.69139600850819,0.0104538948027945,0.0131766123252272
10232100,118.427083333333,8.9112088951346,8.91029722370962,0.0106433624754579,0.0134156870766347
10324800,119.5,9.13440072229401,9.13350297719058,0.0108362173102418,0.013659140635548
10416600,120.5625,9.35454242878352,9.35365755704183,0.0110295547751079,0.0139028807138723
10509300,121.635416666667,9.57369094699195,9.57281862272621,0.0112268148797376,0.0141514357251319
10601100,122.697916666667,9.78662704643655,9.785767532921,0.0114242917518042,0.0144002530205083
10692900,123.760416666667,9.995984611991,9.99513941146504,0.0116232666588748,0.0146512031106115
10785600,124.833333333333,10.2056039486867,10.204775807726,0.0118258739230725,0.0149068060833443
10877400,125.895833333333,10.4141785316219,10.4133707737581,0.0120286421494672,0.0151624915500983
10970100,126.96875,10.6289802314376,10.6281971040299,0.0122349939914421,0.0154228070315878
11061900,128.03125,10.8487333639726,10.847978589196,0.0124409388199855,0.0156825593039527
11153700,129.09375,11.0775733692169,11.0768504645176,0.012648522731925,0.0159445873790201
11246400,130.166666666667,11.3187929295371,11.3181048923444,0.0128596121604216,0.0162110456762956
11338200,131.229166666667,11.5672792882898,11.5666273818083,0.0130705006626355,0.0164773797740979
11430900,132.302083333333,11.8262157349225,11.8256008863873,0.0132855628595488,0.0167486823502474
11522700,133.364583333333,12.0879854189549,12.0874069784393,0.0134996152851689,0.0170189519867458
11614500,134.427083333333,12.352044793353,12.3515019532209,0.0137156782719396,0.017291675111769
11707200,135.5,12.6180054557545,12.6174976177686,0.0139351170869886,0.0175690684240662
11799000,136.5625,12.8782820311,12.8778083569999,0.0141546479613645,0.0178462549980972
11891700,137.635416666667,13.1364982008771,13.1360592004576,0.0143788264079884,0.0181291870744988
